"state","countyID","prenum","party","pvoteper","svoteper"
"MN",17,30,"R",80,80
"MN",17,30,"DFL",20,20
"MN",17,40,"R",78.79,79.37
"MN",17,40,"DFL",13.64,20.63
"MN",17,47,"R",86.27,78
"MN",17,47,"DFL",7.84,22
"MN",17,55,"R",71,79.38
"MN",17,55,"DFL",21,20.62
"MN",17,65,"R",69.57,76.1
"MN",17,65,"DFL",19.88,23.9
"MN",17,75,"R",64.91,73.33
"MN",17,75,"DFL",27.39,26.56
"MN",17,90,"R",69.14,73.75
"MN",17,90,"DFL",29.63,26.25
"MN",17,100,"R",61.7,76.09
"MN",17,100,"DFL",27.66,21.74
"MN",17,110,"R",57.69,62.99
"MN",17,110,"DFL",33.85,36.22
"MN",17,120,"R",56.21,61.76
"MN",17,120,"DFL",38.14,38.24
"MN",17,130,"R",59.96,69.85
"MN",17,130,"DFL",33.89,30.15
"MN",17,140,"R",60.47,63.81
"MN",17,140,"DFL",32.47,36.19
"MN",18,5,"R",58.23,62.23
"MN",18,5,"DFL",34.2,37.65
"MN",18,7,"R",58.67,65.57
"MN",18,7,"DFL",35.07,34.43
"MN",18,10,"R",60.67,65.67
"MN",18,10,"DFL",33.74,34.01
"MN",18,16,"R",56.48,60.14
"MN",18,16,"DFL",35.98,39.66
"MN",18,25,"R",45.16,51.78
"MN",18,25,"DFL",42.03,47.9
"MN",18,40,"R",54.85,54.68
"MN",18,40,"DFL",35.69,45.32
"MN",18,45,"R",58.15,54.08
"MN",18,45,"DFL",29.2,45.53
"MN",18,55,"R",65.08,73.82
"MN",18,55,"DFL",28.14,26.18
"MN",18,65,"R",54.76,53.92
"MN",18,65,"DFL",38.8,45.93
"MN",18,75,"R",68.02,76.72
"MN",18,75,"DFL",26.8,23.28
"MN",18,80,"R",68.52,69
"MN",18,80,"DFL",24.78,30.9
"MN",18,85,"R",56.86,60.54
"MN",18,85,"DFL",35.29,38.78
"MN",18,95,"R",69.05,67.29
"MN",18,95,"DFL",26.04,32.6
"MN",18,105,"R",60.18,63.26
"MN",18,105,"DFL",31.42,36.74
"MN",18,115,"R",67.84,72.13
"MN",18,115,"DFL",26.43,27.68
"MN",18,125,"R",66.98,74.5
"MN",18,125,"DFL",25.31,25.5
"MN",18,135,"R",71.89,67.47
"MN",18,135,"DFL",22.26,32.53
"MN",18,145,"R",63.53,54.12
"MN",18,145,"DFL",30.59,44.71
"MN",18,155,"R",67.41,75.92
"MN",18,155,"DFL",26.52,24.08
"MN",18,165,"R",45.28,45.1
"MN",18,165,"DFL",45.28,54.9
"MN",18,175,"R",70.88,75.14
"MN",18,175,"DFL",23.08,24.86
"MN",18,185,"R",63.78,66.67
"MN",18,185,"DFL",28.92,33.18
"MN",18,195,"R",48.65,57.89
"MN",18,195,"DFL",27.03,42.11
"MN",18,205,"R",67.5,75
"MN",18,205,"DFL",27.5,25
"MN",18,215,"R",64.94,68
"MN",18,215,"DFL",29.89,31.81
"MN",18,225,"R",66.08,62.22
"MN",18,225,"DFL",28.21,37.37
"MN",18,235,"R",67.87,78.57
"MN",18,235,"DFL",21.92,21.12
"MN",18,245,"R",71.81,70.05
"MN",18,245,"DFL",22.87,29.95
"MN",18,255,"R",62.74,68.29
"MN",18,255,"DFL",30.19,31.71
"MN",18,265,"R",49.22,52.42
"MN",18,265,"DFL",41.41,46.77
"MN",18,280,"R",66.34,69.79
"MN",18,280,"DFL",26.73,30.21
"MN",18,290,"R",55.88,60.68
"MN",18,290,"DFL",36.13,39.32
"MN",19,1010,"R",45.26,47.16
"MN",19,1010,"DFL",45.26,52.52
"MN",19,1030,"R",39.35,44.77
"MN",19,1030,"DFL",50.83,55.09
"MN",19,1050,"R",42.38,47.96
"MN",19,1050,"DFL",49.15,51.92
"MN",19,1060,"R",38.78,43.07
"MN",19,1060,"DFL",53.88,56.84
"MN",19,1080,"R",40.21,46.6
"MN",19,1080,"DFL",51.26,53.15
"MN",19,1100,"R",37.5,44.46
"MN",19,1100,"DFL",53.23,55.48
"MN",19,1120,"R",40.99,45.79
"MN",19,1120,"DFL",49.73,54.21
"MN",19,1140,"R",37.63,40.73
"MN",19,1140,"DFL",53.54,59.01
"MN",19,1210,"R",40.45,50.87
"MN",19,1210,"DFL",51,49.04
"MN",19,1230,"R",38.27,49.71
"MN",19,1230,"DFL",51.04,50.03
"MN",19,1250,"R",28.35,36.22
"MN",19,1250,"DFL",63.25,63.62
"MN",19,1270,"R",42.32,55.17
"MN",19,1270,"DFL",48.58,44.83
"MN",19,1290,"R",43.02,54.09
"MN",19,1290,"DFL",48.04,45.84
"MN",19,1310,"R",43.21,53.56
"MN",19,1310,"DFL",48.68,46.39
"MN",19,1330,"R",36.66,46.82
"MN",19,1330,"DFL",53.78,52.93
"MN",19,1350,"R",42.81,53.34
"MN",19,1350,"DFL",49.11,46.57
"MN",19,1370,"R",41.24,53.46
"MN",19,1370,"DFL",48.34,46.41
"MN",19,1510,"R",59.72,58.9
"MN",19,1510,"DFL",27.78,41.1
"MN",19,1710,"R",41.59,44.93
"MN",19,1710,"DFL",49.54,54.66
"MN",19,1730,"R",34.52,44.56
"MN",19,1730,"DFL",54.6,55.22
"MN",19,1750,"R",36.22,44.95
"MN",19,1750,"DFL",54.53,54.93
"MN",19,1760,"R",32.24,40.12
"MN",19,1760,"DFL",57.27,59.71
"MN",19,1770,"R",36.42,45.88
"MN",19,1770,"DFL",54.69,54.12
"MN",19,1790,"R",36,43.2
"MN",19,1790,"DFL",55.43,56.76
"MN",19,1800,"R",33.58,41.89
"MN",19,1800,"DFL",54.7,57.83
"MN",19,1820,"R",36.06,42.65
"MN",19,1820,"DFL",54.18,57.26
"MN",19,1840,"R",39.37,48.92
"MN",19,1840,"DFL",51.38,50.9
"MN",19,1860,"R",39.56,50.78
"MN",19,1860,"DFL",49.72,49.17
"MN",19,2010,"R",58.74,56.44
"MN",19,2010,"DFL",31.87,43.5
"MN",19,2210,"R",53.9,51.6
"MN",19,2210,"DFL",35.32,48.4
"MN",19,2230,"R",55.36,52.41
"MN",19,2230,"DFL",36.24,47.48
"MN",19,2250,"R",52.83,48.16
"MN",19,2250,"DFL",37.51,51.69
"MN",19,2310,"R",56.73,55.63
"MN",19,2310,"DFL",34.49,44.17
"MN",19,2510,"R",66.92,64.26
"MN",19,2510,"DFL",26.46,35.74
"MN",19,2620,"R",54.25,51.12
"MN",19,2620,"DFL",37.11,48.59
"MN",19,2635,"R",47.2,48.34
"MN",19,2635,"DFL",41.47,51.53
"MN",19,2645,"R",49.36,48.94
"MN",19,2645,"DFL",41.72,50.99
"MN",19,2660,"R",50.32,49.7
"MN",19,2660,"DFL",40.31,50.15
"MN",19,2720,"R",47.16,56.29
"MN",19,2720,"DFL",43.46,43.6
"MN",19,2740,"R",41.38,44.46
"MN",19,2740,"DFL",50.8,55.4
"MN",19,2760,"R",42.8,40.08
"MN",19,2760,"DFL",46.87,59.63
"MN",19,2780,"R",39.37,41.49
"MN",19,2780,"DFL",52.17,58.3
"MN",19,2800,"R",37.42,39.49
"MN",19,2800,"DFL",54.77,60.44
"MN",19,2920,"R",52.11,45.73
"MN",19,2920,"DFL",39.84,54.12
"MN",19,2940,"R",53.44,46.11
"MN",19,2940,"DFL",38.89,53.78
"MN",19,2960,"R",54.06,65.45
"MN",19,2960,"DFL",37.59,34.49
"MN",19,2980,"R",50.15,62.89
"MN",19,2980,"DFL",41.1,36.99
"MN",19,3000,"R",53.75,49.92
"MN",19,3000,"DFL",37.47,50.03
"MN",19,3020,"R",50.1,48.7
"MN",19,3020,"DFL",41.57,51.2
"MN",19,3040,"R",50.35,46.4
"MN",19,3040,"DFL",41.2,53.55
"MN",19,3060,"R",49.33,53.09
"MN",19,3060,"DFL",40.13,46.69
"MN",19,3110,"R",36.56,45.17
"MN",19,3110,"DFL",58.33,54.69
"MN",19,3310,"R",41.18,40.71
"MN",19,3310,"DFL",46.22,59.29
"MN",19,3420,"R",40.29,49.84
"MN",19,3420,"DFL",50.9,50.16
"MN",19,3440,"R",34.91,43.83
"MN",19,3440,"DFL",55.32,56.08
"MN",19,3510,"R",58.44,53.95
"MN",19,3510,"DFL",29.87,44.74
"MN",19,3710,"R",56.62,61.67
"MN",19,3710,"DFL",33.64,38.13
"MN",19,3910,"R",62.15,57.5
"MN",19,3910,"DFL",28.29,42.5
"MN",19,4110,"R",59,57.02
"MN",19,4110,"DFL",33.95,42.98
"MN",19,4220,"R",48.9,50.58
"MN",19,4220,"DFL",43.73,49.37
"MN",19,4240,"R",43.08,43.72
"MN",19,4240,"DFL",44.94,55.92
"MN",19,4260,"R",45.4,45.44
"MN",19,4260,"DFL",46.67,54.49
"MN",19,4310,"R",63.64,58.8
"MN",19,4310,"DFL",30.04,40.8
"MN",19,4420,"R",38.36,37.52
"MN",19,4420,"DFL",51.7,62.34
"MN",19,4440,"R",26.79,28.32
"MN",19,4440,"DFL",60.45,71.33
"MN",19,4510,"R",44.05,63.81
"MN",19,4510,"DFL",44.86,36.19
"MN",19,4710,"R",65.44,62.82
"MN",19,4710,"DFL",25.96,37.18
"MN",19,4910,"R",33.49,33.42
"MN",19,4910,"DFL",56.66,66.19
"MN",19,4940,"R",29.79,33.29
"MN",19,4940,"DFL",59.02,66.67
"MN",19,4970,"R",30.55,34.45
"MN",19,4970,"DFL",58.17,65.42
"MN",20,5,"R",68.91,65.8
"MN",20,5,"DFL",22.28,34.2
"MN",20,10,"R",66.83,78.68
"MN",20,10,"DFL",24.69,21.32
"MN",20,20,"R",65.09,66.22
"MN",20,20,"DFL",25,33.78
"MN",20,30,"R",60.85,71.36
"MN",20,30,"DFL",29.36,28.29
"MN",20,35,"R",73.33,74.1
"MN",20,35,"DFL",18,25.18
"MN",20,45,"R",65.22,63
"MN",20,45,"DFL",24.64,37
"MN",20,51,"R",57.84,73.97
"MN",20,51,"DFL",32.47,25.94
"MN",20,55,"R",58.88,73.09
"MN",20,55,"DFL",29.14,26.91
"MN",20,65,"R",65.05,73.47
"MN",20,65,"DFL",28.01,26.53
"MN",20,75,"R",63.21,61.64
"MN",20,75,"DFL",30.05,38.36
"MN",20,85,"R",59.8,60.31
"MN",20,85,"DFL",29.17,39.19
"MN",21,5,"R",62.31,55.08
"MN",21,5,"DFL",31.54,44.92
"MN",21,10,"R",63.08,70.99
"MN",21,10,"DFL",28.47,28.87
"MN",21,20,"R",58.86,62.01
"MN",21,20,"DFL",33.23,37.99
"MN",21,27,"R",55.34,63.76
"MN",21,27,"DFL",35.91,35.82
"MN",21,35,"R",71.69,72.35
"MN",21,35,"DFL",21.92,26.73
"MN",21,45,"R",70.7,71.6
"MN",21,45,"DFL",24.18,28.4
"MN",21,55,"R",67.48,73.98
"MN",21,55,"DFL",27.16,26.02
"MN",21,65,"R",76.19,82.64
"MN",21,65,"DFL",17.01,16.67
"MN",21,75,"R",61.04,68
"MN",21,75,"DFL",29.87,32
"MN",21,85,"R",71.45,68.88
"MN",21,85,"DFL",22.62,31.12
"MN",21,95,"R",62.34,75.82
"MN",21,95,"DFL",25.97,24.18
"MN",21,105,"R",69.01,64.99
"MN",21,105,"DFL",25.6,34.86
"MN",21,115,"R",63.59,69.27
"MN",21,115,"DFL",26.7,30.73
"MN",21,125,"R",76.41,72.82
"MN",21,125,"DFL",18.46,26.67
"MN",21,135,"R",61.01,70.83
"MN",21,135,"DFL",32.41,29.17
"MN",21,145,"R",64.58,64.13
"MN",21,145,"DFL",28.13,35.87
"MN",21,155,"R",62.96,68.4
"MN",21,155,"DFL",27.91,31.6
"MN",21,165,"R",67.41,79.26
"MN",21,165,"DFL",25.19,20.74
"MN",21,175,"R",62.87,71.43
"MN",21,175,"DFL",27.54,28.57
"MN",22,10,"R",57.25,67.6
"MN",22,10,"DFL",36.86,32.2
"MN",22,20,"R",64.99,76.99
"MN",22,20,"DFL",27.35,22.79
"MN",22,30,"R",52,60.95
"MN",22,30,"DFL",36.57,39.05
"MN",22,40,"R",71.17,70.13
"MN",22,40,"DFL",20.25,29.87
"MN",22,50,"R",73.05,75.3
"MN",22,50,"DFL",21.56,24.7
"MN",22,60,"R",61.86,74.34
"MN",22,60,"DFL",29.66,25.66
"MN",22,70,"R",71.43,87.16
"MN",22,70,"DFL",26.79,12.84
"MN",22,80,"R",69.38,63.13
"MN",22,80,"DFL",25,36.88
"MN",22,90,"R",62.69,74.45
"MN",22,90,"DFL",30.6,25.55
"MN",22,100,"R",53.52,51.47
"MN",22,100,"DFL",34.51,48.53
"MN",22,110,"R",60.11,69.03
"MN",22,110,"DFL",29.49,30.97
"MN",22,120,"R",84.34,91.57
"MN",22,120,"DFL",13.25,8.43
"MN",22,130,"R",79.75,85.53
"MN",22,130,"DFL",17.72,14.47
"MN",22,140,"R",70.4,77.52
"MN",22,140,"DFL",22.87,22.48
"MN",22,150,"R",67.86,48
"MN",22,150,"DFL",32.14,48
"MN",22,160,"R",64.84,76.13
"MN",22,160,"DFL",27.19,23.71
"MN",23,5,"R",50.68,62.32
"MN",23,5,"DFL",41.89,37.68
"MN",23,15,"R",67.13,64.29
"MN",23,15,"DFL",28.67,35
"MN",23,25,"R",57.86,58.57
"MN",23,25,"DFL",37.14,41.43
"MN",23,35,"R",54.67,60.54
"MN",23,35,"DFL",39.33,39.46
"MN",23,45,"R",53.39,62.73
"MN",23,45,"DFL",38.46,37.27
"MN",23,55,"R",55.79,69.35
"MN",23,55,"DFL",34.76,30.65
"MN",23,65,"R",69.86,70.28
"MN",23,65,"DFL",24.2,29.72
"MN",23,75,"R",65,76.16
"MN",23,75,"DFL",28.89,23.84
"MN",23,85,"R",58.96,59.88
"MN",23,85,"DFL",34.68,40.12
"MN",23,95,"R",71.36,70.95
"MN",23,95,"DFL",21.36,29.05
"MN",23,105,"R",43.93,47.32
"MN",23,105,"DFL",47.69,52.68
"MN",23,115,"R",47.15,58.29
"MN",23,115,"DFL",43.52,41.71
"MN",23,125,"R",57.72,55.83
"MN",23,125,"DFL",38.21,44.17
"MN",23,135,"R",45.92,58.33
"MN",23,135,"DFL",46.94,41.67
"MN",23,150,"R",64.14,70
"MN",23,150,"DFL",31.03,30
"MN",23,160,"R",59.92,73.27
"MN",23,160,"DFL",30.73,26.54
"MN",23,175,"R",64,69.97
"MN",23,175,"DFL",31.33,30.03
"MN",23,185,"R",37.5,60
"MN",23,185,"DFL",57.5,40
"MN",23,195,"R",64.94,70.52
"MN",23,195,"DFL",28.74,29.48
"MN",24,15,"R",48.14,41.87
"MN",24,15,"DFL",41.73,58.05
"MN",24,35,"R",52.02,42.4
"MN",24,35,"DFL",41.18,57.6
"MN",24,50,"R",51.67,40.96
"MN",24,50,"DFL",39.95,58.86
"MN",24,61,"R",80,50
"MN",24,61,"DFL",20,50
"MN",24,70,"R",67.24,54.86
"MN",24,70,"DFL",29.31,45.14
"MN",24,80,"R",65.18,50.82
"MN",24,80,"DFL",30.36,49.18
"MN",24,90,"R",61.47,55.46
"MN",24,90,"DFL",29.71,44.25
"MN",24,100,"R",53.4,41.27
"MN",24,100,"DFL",39.79,58.73
"MN",24,110,"R",64.96,50.38
"MN",24,110,"DFL",31.39,49.62
"MN",24,120,"R",62.83,50.85
"MN",24,120,"DFL",29.61,49.15
"MN",24,130,"R",53.33,35.29
"MN",24,130,"DFL",37.5,64.71
"MN",24,140,"R",65.82,62.42
"MN",24,140,"DFL",29.11,37.58
"MN",24,150,"R",66.96,52.91
"MN",24,150,"DFL",27.39,46.64
"MN",24,160,"R",64.71,49.09
"MN",24,160,"DFL",28.82,50.91
"MN",24,170,"R",57.43,49.39
"MN",24,170,"DFL",35.34,50.2
"MN",24,180,"R",59.25,49.55
"MN",24,180,"DFL",32.08,50.15
"MN",24,190,"R",67.53,56.83
"MN",24,190,"DFL",24.68,43.17
"MN",24,200,"R",48,45.54
"MN",24,200,"DFL",40.5,54.46
"MN",24,210,"R",59.16,50.2
"MN",24,210,"DFL",28.63,49.8
"MN",24,220,"R",41.67,33.9
"MN",24,220,"DFL",48.33,66.1
"MN",25,10,"R",67.14,63.37
"MN",25,10,"DFL",26.5,36.63
"MN",25,20,"R",53.88,52.62
"MN",25,20,"DFL",35.89,47.38
"MN",25,30,"R",59.8,61.15
"MN",25,30,"DFL",32.07,38.85
"MN",25,40,"R",70.87,68.32
"MN",25,40,"DFL",21.36,31.68
"MN",25,50,"R",58.61,56.47
"MN",25,50,"DFL",34.32,43.43
"MN",25,60,"R",72.6,70.93
"MN",25,60,"DFL",17.47,28.72
"MN",25,70,"R",67.97,67.88
"MN",25,70,"DFL",21.35,31.75
"MN",25,80,"R",69,70.27
"MN",25,80,"DFL",24.89,29.73
"MN",25,90,"R",55.32,56.22
"MN",25,90,"DFL",35.95,43.61
"MN",25,100,"R",55.26,56.82
"MN",25,100,"DFL",35.37,42.95
"MN",25,110,"R",50.79,54.8
"MN",25,110,"DFL",41.06,45.11
"MN",25,125,"R",38.97,44.28
"MN",25,125,"DFL",48.61,55.55
"MN",25,140,"R",40.02,40.86
"MN",25,140,"DFL",51.1,59.14
"MN",25,155,"R",38.26,40.71
"MN",25,155,"DFL",50.73,59.19
"MN",25,170,"R",61.13,64.18
"MN",25,170,"DFL",27.94,35.82
"MN",25,180,"R",59.24,51.57
"MN",25,180,"DFL",33.88,48.43
"MN",25,190,"R",69.19,62.89
"MN",25,190,"DFL",23.77,37.11
"MN",25,200,"R",52.7,57.26
"MN",25,200,"DFL",34.7,42.74
"MN",25,210,"R",56.5,53.76
"MN",25,210,"DFL",37.07,46.24
"MN",25,220,"R",68.07,63.92
"MN",25,220,"DFL",25.77,36.08
"MN",26,10,"R",53.97,51.87
"MN",26,10,"DFL",36.51,48.13
"MN",26,20,"R",61.65,62.8
"MN",26,20,"DFL",30.68,37.2
"MN",26,30,"R",59.07,58.85
"MN",26,30,"DFL",32.64,41.15
"MN",26,40,"R",63.89,78.79
"MN",26,40,"DFL",30.56,21.21
"MN",26,50,"R",55.43,58.82
"MN",26,50,"DFL",33.15,40.9
"MN",26,60,"R",86.54,82.98
"MN",26,60,"DFL",11.54,17.02
"MN",26,70,"R",52.08,54.72
"MN",26,70,"DFL",39.58,45.28
"MN",26,80,"R",67.74,82.76
"MN",26,80,"DFL",29.03,17.24
"MN",26,90,"R",58.95,66.55
"MN",26,90,"DFL",30.88,33.45
"MN",26,100,"R",56.16,66.22
"MN",26,100,"DFL",27.4,33.78
"MN",26,110,"R",68.13,59.09
"MN",26,110,"DFL",27.47,40.91
"MN",27,5,"R",40.48,45.03
"MN",27,5,"DFL",51.56,54.74
"MN",27,15,"R",33.33,38.94
"MN",27,15,"DFL",58.25,60.63
"MN",27,25,"R",31.01,38.56
"MN",27,25,"DFL",59.76,61.05
"MN",27,35,"R",39.87,49.27
"MN",27,35,"DFL",50.08,50.56
"MN",27,40,"R",36.36,45.48
"MN",27,40,"DFL",55.53,54.24
"MN",27,50,"R",35.99,48
"MN",27,50,"DFL",55.99,51.93
"MN",27,60,"R",39.49,50.21
"MN",27,60,"DFL",50.5,49.61
"MN",27,70,"R",36.31,45.59
"MN",27,70,"DFL",53.97,54
"MN",27,75,"R",35.21,42.01
"MN",27,75,"DFL",56.62,57.69
"MN",27,85,"R",36.05,45.82
"MN",27,85,"DFL",57.23,53.84
"MN",27,95,"R",33.09,40.98
"MN",27,95,"DFL",57.68,58.86
"MN",27,105,"R",39.67,49.91
"MN",27,105,"DFL",52.11,49.91
"MN",27,107,"R",32.32,38.6
"MN",27,107,"DFL",58.12,60.81
"MN",27,115,"R",27.88,32.52
"MN",27,115,"DFL",64.54,66.81
"MN",27,125,"R",36.69,41.18
"MN",27,125,"DFL",54.55,58.4
"MN",27,131,"R",37.28,40.88
"MN",27,131,"DFL",56.31,59
"MN",27,200,"R",26.09,31.6
"MN",27,200,"DFL",64.97,68.1
"MN",27,210,"R",29.17,32.28
"MN",27,210,"DFL",64.46,67.35
"MN",27,220,"R",26.58,31.96
"MN",27,220,"DFL",64.94,67.71
"MN",27,230,"R",25.13,30.26
"MN",27,230,"DFL",68.3,69.47
"MN",27,305,"R",27.73,35.44
"MN",27,305,"DFL",63.13,64.4
"MN",27,315,"R",23.19,28.56
"MN",27,315,"DFL",71.41,71.03
"MN",27,325,"R",32.76,40.03
"MN",27,325,"DFL",59.99,59.55
"MN",27,335,"R",40.96,54.49
"MN",27,335,"DFL",49.51,45.32
"MN",27,345,"R",27.04,34.75
"MN",27,345,"DFL",64.84,64.76
"MN",27,355,"R",27.08,32.08
"MN",27,355,"DFL",66.63,67.71
"MN",27,362,"R",40.86,50.91
"MN",27,362,"DFL",54.42,49.09
"MN",27,370,"R",40.63,49.5
"MN",27,370,"DFL",51.04,50.11
"MN",27,395,"R",29.58,33.9
"MN",27,395,"DFL",62.41,65.31
"MN",27,400,"R",28.03,32.65
"MN",27,400,"DFL",65.42,67.06
"MN",27,410,"R",31.61,35.48
"MN",27,410,"DFL",62.1,64.05
"MN",27,420,"R",34.18,37.28
"MN",27,420,"DFL",57.32,62.5
"MN",27,455,"R",45.62,53.75
"MN",27,455,"DFL",45.57,46.07
"MN",27,465,"R",47.71,50.79
"MN",27,465,"DFL",42.45,49.01
"MN",27,490,"R",0,0
"MN",27,490,"DFL",0,0
"MN",27,500,"R",65.99,70.68
"MN",27,500,"DFL",26.23,23.35
"MN",27,505,"R",61.23,67.07
"MN",27,505,"DFL",31.27,27.58
"MN",27,550,"R",32.28,39.45
"MN",27,550,"DFL",57.98,60.3
"MN",27,557,"R",36.16,42.65
"MN",27,557,"DFL",53.33,57.14
"MN",27,565,"R",32.59,41.07
"MN",27,565,"DFL",54.98,58.93
"MN",27,570,"R",27.68,33.04
"MN",27,570,"DFL",61.25,66.76
"MN",27,577,"R",33.61,39.48
"MN",27,577,"DFL",56.39,59.94
"MN",27,590,"R",35.72,36.61
"MN",27,590,"DFL",55.86,63.06
"MN",27,645,"R",54.1,61.84
"MN",27,645,"DFL",35.66,38.16
"MN",27,675,"R",39.71,58.75
"MN",27,675,"DFL",51.02,38.08
"MN",27,680,"R",39.47,53.96
"MN",27,680,"DFL",50.7,42
"MN",27,690,"R",37.91,49.69
"MN",27,690,"DFL",53.05,50.25
"MN",27,700,"R",36.35,44.51
"MN",27,700,"DFL",56.09,55.49
"MN",27,710,"R",37.97,47.12
"MN",27,710,"DFL",52.04,52.78
"MN",27,720,"R",39.75,50.52
"MN",27,720,"DFL",52.38,49.35
"MN",27,730,"R",42.35,52.45
"MN",27,730,"DFL",49.05,47.55
"MN",27,740,"R",30.64,37.88
"MN",27,740,"DFL",60.85,61.89
"MN",27,750,"R",35.46,47.24
"MN",27,750,"DFL",54.56,52.71
"MN",27,760,"R",35.37,46.4
"MN",27,760,"DFL",54.72,53.43
"MN",27,770,"R",40.9,53.07
"MN",27,770,"DFL",50.61,46.86
"MN",27,780,"R",42.06,54.42
"MN",27,780,"DFL",50.41,45.49
"MN",27,850,"R",35.69,46.77
"MN",27,850,"DFL",55.28,52.94
"MN",27,860,"R",27.13,39.2
"MN",27,860,"DFL",63.45,60.8
"MN",27,870,"R",19.58,34.06
"MN",27,870,"DFL",70.46,65.82
"MN",27,880,"R",34.01,44.91
"MN",27,880,"DFL",57.88,55.03
"MN",27,890,"R",32.93,49.23
"MN",27,890,"DFL",57.34,50.71
"MN",27,900,"R",38,52.63
"MN",27,900,"DFL",54.1,47.29
"MN",27,910,"R",37.35,52.38
"MN",27,910,"DFL",53.97,47.62
"MN",27,920,"R",23.84,34.98
"MN",27,920,"DFL",67.66,64.96
"MN",27,930,"R",31.64,45.02
"MN",27,930,"DFL",60.65,54.98
"MN",27,940,"R",29.77,38.05
"MN",27,940,"DFL",64.97,61.77
"MN",27,965,"R",38.44,45.93
"MN",27,965,"DFL",52.72,46.31
"MN",27,975,"R",27.17,30.68
"MN",27,975,"DFL",61.96,69.32
"MN",27,990,"R",21.21,29.63
"MN",27,990,"DFL",70.1,70.37
"MN",27,1000,"DFL",74.25,97.03
"MN",27,1015,"R",28.18,35.43
"MN",27,1015,"DFL",64.06,64.46
"MN",27,1050,"R",67.09,71.25
"MN",27,1050,"DFL",25.99,22.72
"MN",27,1065,"R",45.01,59.15
"MN",27,1065,"DFL",47.27,35.26
"MN",27,1080,"R",63.39,77.36
"MN",27,1080,"DFL",28.69,22.64
"MN",27,1110,"DFL",65.78,96.67
"MN",27,1115,"DFL",66.94,96.4
"MN",27,1120,"DFL",60.3,94.5
"MN",27,1125,"DFL",66.97,96.86
"MN",27,1130,"DFL",65.54,95.62
"MN",27,1135,"DFL",61.53,96.45
"MN",27,1195,"R",44.67,55.84
"MN",27,1195,"DFL",45.55,44.03
"MN",27,1205,"R",45.89,57.05
"MN",27,1205,"DFL",43.66,42.87
"MN",27,1215,"R",41.36,52.8
"MN",27,1215,"DFL",49.88,47.01
"MN",27,1225,"R",48.34,62.75
"MN",27,1225,"DFL",43.46,37.19
"MN",27,1235,"R",42.78,56.29
"MN",27,1235,"DFL",48.88,43.59
"MN",27,1245,"R",41.62,54.28
"MN",27,1245,"DFL",49.97,45.59
"MN",27,1255,"R",47.06,62.56
"MN",27,1255,"DFL",43.1,37.15
"MN",27,1265,"R",45.17,59.31
"MN",27,1265,"DFL",45.96,40.69
"MN",27,1275,"R",40.6,57.27
"MN",27,1275,"DFL",50.05,42.62
"MN",27,1285,"R",48.73,66.26
"MN",27,1285,"DFL",41.85,33.69
"MN",27,1295,"R",46.6,64.79
"MN",27,1295,"DFL",44.37,35.08
"MN",27,1305,"R",43.09,53.11
"MN",27,1305,"DFL",50.07,46.75
"MN",27,1345,"DFL",61.51,96.49
"MN",27,1360,"DFL",69.75,70.49
"MN",27,1370,"DFL",76.25,79.87
"MN",27,1380,"DFL",76.48,80.88
"MN",27,1390,"DFL",73.96,74.29
"MN",27,1400,"DFL",77.4,73.03
"MN",27,1415,"R",6.11,9.64
"MN",27,1415,"DFL",85.42,90.05
"MN",27,1420,"DFL",77.89,72.64
"MN",27,1430,"DFL",81.88,82.11
"MN",27,1440,"DFL",78.18,75.49
"MN",27,1445,"R",8.59,13.57
"MN",27,1445,"DFL",84.09,86.26
"MN",27,1450,"DFL",82.01,83.35
"MN",27,1465,"DFL",78.14,75.84
"MN",27,1475,"DFL",78.42,76.63
"MN",27,1485,"DFL",78.76,75.34
"MN",27,1490,"R",16,34.59
"MN",27,1490,"DFL",74.67,65.21
"MN",27,1500,"R",14.55,32.58
"MN",27,1500,"DFL",76.67,67.26
"MN",27,1501,"DFL",72.74,71.43
"MN",27,1502,"R",15.76,33.92
"MN",27,1502,"DFL",75.89,66.01
"MN",27,1505,"R",18.18,25.04
"MN",27,1505,"DFL",73.22,74.52
"MN",27,1515,"R",11.22,17.73
"MN",27,1515,"DFL",80.84,81.97
"MN",27,1525,"R",10.29,14.84
"MN",27,1525,"DFL",81.25,84.79
"MN",27,1535,"R",17.07,26.9
"MN",27,1535,"DFL",72.58,72.75
"MN",27,1555,"R",7.49,10.88
"MN",27,1555,"DFL",84.85,88.88
"MN",27,1565,"R",4.53,10.32
"MN",27,1565,"DFL",88.64,88.91
"MN",27,1575,"R",6.51,10.68
"MN",27,1575,"DFL",87.87,88.75
"MN",27,1585,"R",6.18,11.45
"MN",27,1585,"DFL",88.54,88.17
"MN",27,1595,"R",7.77,12.42
"MN",27,1595,"DFL",83.59,86.69
"MN",27,1615,"DFL",93.28,85.95
"MN",27,1620,"R",22.51,36.57
"MN",27,1620,"DFL",64.69,63.14
"MN",27,1630,"R",9.65,17.86
"MN",27,1630,"DFL",78.13,81.17
"MN",27,1640,"R",7.94,12.53
"MN",27,1640,"DFL",85.43,86.45
"MN",27,1645,"R",6.08,13.89
"MN",27,1645,"DFL",87.13,86.11
"MN",27,1655,"R",8.45,15.07
"MN",27,1655,"DFL",84.59,84.71
